timestamp,location,zone,latitude,longitude,pm25,pm10,no2,so2,co,o3,aqi,aqi_category,health_impact_score,temperature,humidity,wind_speed
2025-09-28T10:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,72.1,120.9,22.3,14.2,1.24,27.7,301.0,Hazardous,1,33.5,36.7,9.7
2025-09-28T11:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,41.2,62.4,5.0,6.8,0.45,40.5,172.0,Unhealthy,3,20.0,70.2,6.4
2025-09-28T12:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,43.7,99.3,30.9,8.5,0.1,49.3,182.0,Unhealthy,3,25.6,52.0,10.1
2025-09-28T13:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,84.7,108.1,16.8,9.8,0.15,26.5,353.0,Hazardous,1,32.4,72.1,2.7
2025-09-28T14:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,58.6,57.5,15.3,4.3,0.82,39.5,244.0,Very Unhealthy,2,26.9,46.2,11.4
2025-09-28T15:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,81.8,103.1,21.8,5.1,0.89,35.2,341.0,Hazardous,1,18.5,47.2,4.0
2025-09-28T16:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,46.8,95.0,27.1,10.2,0.74,46.0,195.0,Unhealthy,3,36.8,71.1,4.5
2025-09-28T17:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,70.7,99.7,18.6,14.9,0.9,20.4,295.0,Very Unhealthy,2,22.7,84.7,14.4
2025-09-28T18:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,80.2,154.1,28.4,14.7,1.16,33.0,334.0,Hazardous,1,33.8,44.7,10.7
2025-09-28T19:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,54.8,102.5,31.8,8.9,0.9,70.6,229.0,Very Unhealthy,2,23.0,46.2,8.8
2025-09-28T20:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,87.1,122.7,12.4,12.3,0.97,27.2,363.0,Hazardous,1,19.0,46.0,11.2
2025-09-28T21:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,87.4,98.1,14.0,9.0,1.02,20.7,364.0,Hazardous,1,37.0,38.4,8.6
2025-09-28T22:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,53.2,87.4,26.7,6.8,0.1,64.5,222.0,Very Unhealthy,2,26.3,47.8,2.1
2025-09-28T23:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,59.4,73.8,27.4,6.0,0.52,43.6,248.0,Very Unhealthy,2,32.9,61.6,12.5
2025-09-29T00:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,67.2,77.4,15.4,12.1,0.1,36.1,280.0,Very Unhealthy,1,20.8,45.9,10.4
2025-09-29T01:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,51.7,61.8,19.0,5.7,0.33,49.6,216.0,Very Unhealthy,2,32.3,71.8,3.8
2025-09-29T02:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,59.2,105.4,19.4,8.8,0.67,35.1,247.0,Very Unhealthy,2,24.3,76.9,7.6
2025-09-29T03:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,82.7,92.4,30.6,7.0,0.11,20.4,345.0,Hazardous,1,28.4,76.6,10.6
2025-09-29T04:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,62.4,97.8,6.1,11.2,0.55,61.4,260.0,Very Unhealthy,2,23.4,47.1,14.9
2025-09-29T05:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,55.1,74.1,20.4,3.3,0.57,42.1,230.0,Very Unhealthy,1,23.4,44.3,10.9
2025-09-29T06:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,61.4,120.2,25.3,10.1,0.64,29.2,256.0,Very Unhealthy,1,28.8,73.4,3.2
2025-09-29T07:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,84.8,134.7,30.4,8.0,1.57,35.1,354.0,Hazardous,1,36.5,67.3,7.4
2025-09-29T08:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,111.5,187.5,42.1,14.8,1.43,19.7,465.0,Hazardous,1,32.8,66.3,14.8
2025-09-29T09:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,102.1,131.6,31.6,14.1,0.51,50.7,426.0,Hazardous,1,25.3,52.7,10.3
2025-09-29T10:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,74.8,138.0,39.9,12.3,1.5,14.4,312.0,Hazardous,1,33.4,68.1,7.3
2025-09-29T11:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,86.6,142.3,36.2,14.9,1.07,19.4,361.0,Hazardous,1,20.3,55.3,13.0
2025-09-29T12:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,74.3,150.1,25.8,10.9,0.65,30.6,310.0,Hazardous,1,35.3,59.1,3.0
2025-09-29T13:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,69.9,113.2,26.8,15.1,0.27,31.1,292.0,Very Unhealthy,1,23.8,73.4,4.7
2025-09-29T14:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,71.7,131.5,27.6,7.1,1.14,28.0,299.0,Very Unhealthy,2,29.1,56.1,9.4
2025-09-29T15:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,80.4,115.6,20.1,12.2,0.94,27.2,335.0,Hazardous,1,19.7,75.6,11.3
2025-09-29T16:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,87.3,119.8,35.5,13.9,0.41,28.2,364.0,Hazardous,1,29.2,80.9,7.1
2025-09-29T17:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,95.6,192.9,21.6,13.9,0.98,32.2,398.0,Hazardous,1,30.3,61.6,3.2
2025-09-29T18:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,96.1,144.2,32.0,11.4,1.07,29.3,401.0,Hazardous,1,33.0,81.9,2.7
2025-09-29T19:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,68.2,137.1,20.3,8.3,0.71,15.9,285.0,Very Unhealthy,2,29.4,81.4,8.9
2025-09-29T20:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,84.7,153.2,38.2,9.9,0.92,36.6,353.0,Hazardous,1,37.6,74.3,12.0
2025-09-29T21:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,94.7,156.4,24.9,10.2,0.99,11.3,395.0,Hazardous,1,34.6,81.6,11.8
2025-09-29T22:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,64.5,123.7,41.8,8.5,0.81,20.3,269.0,Very Unhealthy,1,24.2,80.5,13.3
2025-09-29T23:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,67.2,104.7,10.7,9.9,1.07,33.1,280.0,Very Unhealthy,2,34.7,42.4,11.2
2025-09-30T00:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,60.9,63.4,11.5,9.4,0.5,49.3,254.0,Very Unhealthy,1,35.3,36.6,10.4
2025-09-30T01:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,64.3,95.1,22.3,9.2,0.52,22.2,268.0,Very Unhealthy,1,26.3,63.0,7.6
2025-09-30T02:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,78.7,106.4,22.4,11.4,0.23,50.8,328.0,Hazardous,1,29.6,45.1,5.5
2025-09-30T03:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,54.9,86.4,12.7,4.9,0.61,49.3,229.0,Very Unhealthy,2,36.4,42.0,4.9
2025-09-30T04:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,61.5,104.1,17.0,12.2,0.41,53.6,256.0,Very Unhealthy,2,20.7,52.1,4.4
2025-09-30T05:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,61.8,105.3,15.4,10.0,0.98,50.8,258.0,Very Unhealthy,1,31.1,69.1,11.8
2025-09-30T06:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,82.5,134.6,18.8,9.3,0.46,34.2,344.0,Hazardous,1,37.6,64.4,9.2
2025-09-30T07:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,101.6,161.7,47.4,17.9,1.35,16.9,424.0,Hazardous,1,22.5,46.1,4.1
2025-09-30T08:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,98.3,149.2,42.3,8.6,0.53,35.0,410.0,Hazardous,1,21.4,83.6,10.0
2025-09-30T09:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,123.3,152.5,30.8,13.6,0.34,21.3,514.0,Hazardous,1,21.4,48.1,2.5
2025-09-30T10:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,74.5,126.5,21.3,12.9,0.85,29.3,311.0,Hazardous,1,32.4,38.6,12.7
2025-09-30T11:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,80.3,133.3,30.4,7.3,0.49,34.8,335.0,Hazardous,1,18.3,41.0,10.4
2025-09-30T12:20:14.411956,Noida - Sector 62,IT Hub,28.627,77.3733,74.5,121.1,32.7,11.4,1.17,20.7,311.0,Hazardous,1,33.6,74.2,8.8
2025-09-23T12:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,66.3,136.6,54.0,5.1,0.76,32.8,277.0,Very Unhealthy,1,34.6,55.6,8.7
2025-09-23T13:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,49.5,129.4,45.9,3.7,0.39,27.2,206.0,Very Unhealthy,1,28.3,47.1,4.4
2025-09-23T14:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,55.5,128.3,49.4,6.6,0.42,47.1,231.0,Very Unhealthy,2,23.0,79.6,6.3
2025-09-23T15:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,49.1,105.2,39.7,3.2,0.36,29.0,205.0,Very Unhealthy,1,36.6,70.9,11.9
2025-09-23T16:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,64.8,89.1,36.3,1.9,0.28,21.2,270.0,Very Unhealthy,1,32.5,67.2,11.5
2025-09-23T17:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,97.7,152.6,60.2,7.1,0.75,37.9,408.0,Hazardous,1,21.3,70.3,5.8
2025-09-23T18:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,90.6,146.9,57.4,8.9,1.35,15.7,378.0,Hazardous,1,30.1,55.8,6.9
2025-09-23T19:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,107.1,174.7,61.0,6.2,0.7,11.1,447.0,Hazardous,1,26.4,35.8,6.7
2025-09-23T20:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,57.7,140.9,50.9,11.0,0.79,15.5,240.0,Very Unhealthy,1,37.7,36.0,11.1
2025-09-23T21:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,64.0,108.1,41.9,12.6,0.91,37.1,267.0,Very Unhealthy,1,32.3,81.3,3.1
2025-09-23T22:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,96.5,143.8,65.1,7.7,0.73,37.1,403.0,Hazardous,1,18.8,64.2,2.6
2025-09-23T23:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,78.9,153.2,48.0,5.6,0.89,34.1,329.0,Hazardous,1,37.8,70.7,4.1
2025-09-24T00:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,55.2,108.6,44.6,5.3,0.1,37.0,230.0,Very Unhealthy,1,37.6,78.7,6.7
2025-09-24T01:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,39.3,76.0,30.2,3.7,0.44,31.3,164.0,Unhealthy,3,26.3,49.9,13.9
2025-09-24T02:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,50.3,76.4,40.8,1.0,0.78,28.7,210.0,Very Unhealthy,2,37.1,36.4,4.6
2025-09-24T03:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,30.9,73.4,37.6,3.2,0.58,48.5,129.0,Unhealthy for Sensitive Groups,5,24.7,36.9,3.9
2025-09-24T04:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,51.7,80.9,47.8,3.7,1.47,19.3,216.0,Very Unhealthy,1,31.8,40.3,12.7
2025-09-24T05:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,41.1,83.6,38.5,4.4,0.77,26.2,172.0,Unhealthy,3,24.8,75.4,3.6
2025-09-24T06:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,72.7,155.6,56.8,3.1,0.59,20.3,303.0,Hazardous,1,22.9,74.8,2.6
2025-09-24T07:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,99.2,218.8,66.3,8.4,1.12,10.0,414.0,Hazardous,1,22.9,59.9,12.5
2025-09-24T08:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,82.8,139.5,74.3,3.2,0.35,32.8,345.0,Hazardous,1,30.9,54.8,12.6
2025-09-24T09:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,90.8,174.0,49.5,4.5,0.13,27.5,379.0,Hazardous,1,21.1,67.1,9.0
2025-09-24T10:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,82.4,114.4,36.7,1.9,0.94,17.5,344.0,Hazardous,1,34.9,53.8,5.9
2025-09-24T11:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,76.4,170.0,44.4,5.3,0.27,31.5,319.0,Hazardous,1,21.1,48.3,5.3
2025-09-24T12:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,81.8,128.5,38.6,2.4,0.45,17.7,341.0,Hazardous,1,29.6,43.4,7.5
2025-09-24T13:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,90.3,129.0,61.5,2.0,0.76,32.5,376.0,Hazardous,1,22.2,58.1,13.8
2025-09-24T14:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,73.1,119.2,50.1,7.4,0.42,10.0,305.0,Hazardous,1,19.6,65.3,3.3
2025-09-24T15:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,83.3,165.4,55.8,9.7,0.4,30.9,347.0,Hazardous,1,28.2,72.4,8.0
2025-09-24T16:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,68.7,143.0,48.4,3.1,0.84,25.8,287.0,Very Unhealthy,1,32.3,48.7,3.6
2025-09-24T17:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,82.2,128.5,55.9,13.0,1.01,39.8,343.0,Hazardous,1,32.8,70.3,8.9
2025-09-24T18:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,98.7,193.9,75.9,5.8,0.65,15.5,412.0,Hazardous,1,35.8,36.5,11.7
2025-09-24T19:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,89.3,212.4,61.0,6.6,0.62,40.1,372.0,Hazardous,1,20.1,65.6,11.6
2025-09-24T20:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,94.0,182.7,54.6,5.4,0.23,10.0,392.0,Hazardous,1,29.5,64.2,11.7
2025-09-24T21:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,70.9,124.9,46.7,4.8,0.56,34.5,296.0,Very Unhealthy,2,24.2,47.6,6.5
2025-09-24T22:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,65.2,116.2,42.3,1.0,0.89,27.5,272.0,Very Unhealthy,2,34.5,55.5,14.9
2025-09-24T23:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,85.4,164.6,41.4,4.4,0.64,24.4,356.0,Hazardous,1,20.8,73.8,10.1
2025-09-25T00:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,54.8,80.1,34.6,9.0,0.18,32.8,229.0,Very Unhealthy,2,29.3,45.5,14.3
2025-09-25T01:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,52.7,80.4,34.1,3.1,0.63,34.4,220.0,Very Unhealthy,1,20.8,52.4,7.1
2025-09-25T02:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,48.9,87.0,21.5,1.0,0.68,32.4,204.0,Very Unhealthy,1,25.9,50.2,11.3
2025-09-25T03:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,68.4,68.0,15.5,8.1,0.68,21.5,285.0,Very Unhealthy,2,37.2,57.2,11.8
2025-09-25T04:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,60.5,74.4,35.0,6.9,0.61,30.3,252.0,Very Unhealthy,1,24.4,79.7,8.5
2025-09-25T05:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,54.2,73.5,41.1,1.0,0.61,37.6,226.0,Very Unhealthy,1,35.6,57.2,9.7
2025-09-25T06:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,56.0,114.0,38.9,4.7,0.37,21.4,233.0,Very Unhealthy,1,33.0,56.9,11.2
2025-09-25T07:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,97.6,179.3,59.6,4.3,1.0,11.1,407.0,Hazardous,1,24.2,84.6,2.5
2025-09-25T08:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,86.3,133.2,49.6,5.4,1.01,16.5,360.0,Hazardous,1,24.5,71.4,3.2
2025-09-25T09:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,103.3,151.2,53.1,2.8,0.83,22.7,431.0,Hazardous,1,25.3,82.5,6.3
2025-09-25T10:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,58.1,111.1,40.1,9.5,0.53,30.6,242.0,Very Unhealthy,2,35.0,72.8,9.9
2025-09-25T11:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,74.8,110.9,31.3,4.7,0.45,20.2,312.0,Hazardous,1,33.5,46.4,8.8
2025-09-25T12:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,80.8,128.7,44.1,8.3,0.6,20.9,337.0,Hazardous,1,30.1,62.9,10.5
2025-09-25T13:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,51.3,117.9,33.5,8.1,0.51,26.9,214.0,Very Unhealthy,1,37.5,72.0,5.3
2025-09-25T14:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,56.9,120.6,41.7,4.8,0.47,30.9,237.0,Very Unhealthy,1,24.0,72.4,12.3
2025-09-25T15:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,63.6,121.6,42.5,6.0,0.42,28.3,265.0,Very Unhealthy,2,22.6,79.9,13.2
2025-09-25T16:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,52.6,112.4,54.3,8.8,0.8,12.7,219.0,Very Unhealthy,2,25.0,73.2,3.3
2025-09-25T17:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,78.9,136.9,62.3,4.1,1.22,31.6,329.0,Hazardous,1,33.2,40.9,12.8
2025-09-25T18:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,111.0,183.0,57.2,9.2,0.81,10.0,463.0,Hazardous,1,19.1,82.7,3.7
2025-09-25T19:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,96.7,179.7,52.2,7.7,0.78,10.0,403.0,Hazardous,1,23.1,60.3,14.6
2025-09-25T20:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,92.3,170.1,66.3,6.1,1.1,16.9,385.0,Hazardous,1,23.8,41.4,13.1
2025-09-25T21:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,74.7,122.4,59.3,1.0,0.45,31.3,312.0,Hazardous,1,29.1,70.4,3.7
2025-09-25T22:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,86.7,146.1,45.9,4.9,0.44,20.4,362.0,Hazardous,1,37.4,36.9,11.8
2025-09-25T23:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,66.9,126.6,56.6,10.6,0.77,20.4,279.0,Very Unhealthy,1,23.0,76.7,7.3
2025-09-26T00:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,58.6,94.1,21.3,8.0,0.65,13.7,245.0,Very Unhealthy,1,19.1,49.2,12.6
2025-09-26T01:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,37.7,90.3,18.3,4.0,0.25,25.2,157.0,Unhealthy,3,31.4,61.9,12.3
2025-09-26T02:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,42.0,82.0,36.9,4.2,0.34,26.6,175.0,Unhealthy,2,31.0,45.1,13.6
2025-09-26T03:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,82.4,100.9,44.5,1.2,0.1,37.0,344.0,Hazardous,1,18.5,72.5,4.8
2025-09-26T04:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,74.4,75.2,26.8,2.5,0.39,42.6,310.0,Hazardous,1,21.8,80.2,4.6
2025-09-26T05:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,41.4,69.7,16.0,6.2,0.1,20.5,173.0,Unhealthy,2,34.5,52.6,13.8
2025-09-26T06:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,73.3,140.7,44.3,6.8,1.1,15.4,306.0,Hazardous,1,31.2,54.7,11.7
2025-09-26T07:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,106.8,202.9,71.5,6.3,0.85,10.0,446.0,Hazardous,1,26.2,42.9,14.0
2025-09-26T08:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,86.7,117.8,54.7,3.0,0.11,27.7,362.0,Hazardous,1,26.0,69.5,13.8
2025-09-26T09:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,58.1,137.8,39.8,6.9,0.98,26.0,242.0,Very Unhealthy,2,36.5,69.9,5.3
2025-09-26T10:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,62.8,132.9,33.8,7.8,0.9,25.9,262.0,Very Unhealthy,1,37.9,39.6,5.1
2025-09-26T11:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,75.5,112.2,53.6,9.4,0.75,18.8,315.0,Hazardous,1,18.6,79.8,2.7
2025-09-26T12:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,78.9,130.5,42.0,5.3,0.64,40.4,329.0,Hazardous,1,21.8,35.8,7.4
2025-09-26T13:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,57.7,100.1,42.6,11.0,0.42,32.2,240.0,Very Unhealthy,1,32.2,53.4,11.3
2025-09-26T14:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,44.8,78.9,40.6,1.6,0.84,10.6,187.0,Unhealthy,2,23.1,53.6,3.4
2025-09-26T15:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,74.4,100.8,42.6,3.4,0.26,18.2,310.0,Hazardous,1,29.0,52.9,14.6
2025-09-26T16:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,99.6,147.8,54.9,5.2,0.49,25.9,415.0,Hazardous,1,19.2,42.8,7.7
2025-09-26T17:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,76.5,123.3,67.9,5.7,0.82,14.9,319.0,Hazardous,1,31.8,72.1,11.5
2025-09-26T18:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,94.6,142.6,60.0,8.2,0.76,12.5,394.0,Hazardous,1,37.4,50.9,7.3
2025-09-26T19:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,71.2,199.7,53.3,6.2,0.74,26.9,297.0,Very Unhealthy,2,33.1,57.0,11.7
2025-09-26T20:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,90.7,114.9,46.0,8.9,1.01,20.1,378.0,Hazardous,1,33.5,49.4,6.2
2025-09-26T21:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,65.3,140.6,54.4,4.6,0.87,14.4,272.0,Very Unhealthy,1,30.4,42.4,4.1
2025-09-26T22:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,64.3,111.5,41.2,2.0,0.1,23.8,268.0,Very Unhealthy,2,24.2,82.2,4.3
2025-09-26T23:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,65.2,148.6,56.6,4.0,0.44,33.2,272.0,Very Unhealthy,2,29.6,46.3,2.8
2025-09-27T00:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,60.7,56.7,22.1,1.0,0.98,46.3,253.0,Very Unhealthy,1,30.0,83.8,10.3
2025-09-27T01:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,37.7,62.3,24.0,6.4,0.36,29.3,157.0,Unhealthy,3,31.7,72.2,12.8
2025-09-27T02:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,39.7,58.5,26.6,1.0,0.58,41.2,166.0,Unhealthy,3,36.8,46.4,7.1
2025-09-27T03:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,45.9,78.3,27.3,3.2,0.1,29.6,191.0,Unhealthy,3,18.8,48.8,12.9
2025-09-27T04:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,44.3,64.0,19.1,1.0,0.32,24.9,185.0,Unhealthy,3,26.3,56.2,11.1
2025-09-27T05:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,43.3,59.6,34.2,7.2,0.49,22.6,181.0,Unhealthy,2,18.6,58.1,8.0
2025-09-27T06:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,85.1,105.1,47.9,1.0,0.29,16.7,355.0,Hazardous,1,37.3,52.4,6.5
2025-09-27T07:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,79.5,151.7,58.4,4.3,0.55,20.4,332.0,Hazardous,1,34.4,62.3,6.4
2025-09-27T08:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,54.3,126.3,52.0,1.0,0.61,35.0,226.0,Very Unhealthy,1,19.8,63.2,3.5
2025-09-27T09:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,48.6,90.5,47.5,5.4,0.27,36.1,203.0,Very Unhealthy,1,31.9,79.6,10.2
2025-09-27T10:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,52.8,82.8,33.8,2.1,0.52,28.2,220.0,Very Unhealthy,2,29.1,71.5,2.6
2025-09-27T11:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,35.6,80.6,20.7,5.3,0.1,28.5,148.0,Unhealthy for Sensitive Groups,5,32.5,67.3,5.7
2025-09-27T12:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,67.1,92.2,26.7,6.9,0.61,36.7,280.0,Very Unhealthy,2,27.1,52.8,14.3
2025-09-27T13:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,45.5,113.1,33.8,1.0,0.29,32.2,190.0,Unhealthy,3,27.3,42.9,9.7
2025-09-27T14:20:14.411956,Ghaziabad - Indirapuram,Residential,28.641,77.3807,81.5,113.6,40.2,8.8,0.5,16.2,340.0,Hazardous,1,34.8,64.8,11.4
